id,order,x,y,z
3244,1,-2670344.9164623003,-4469700.004503177,3671582.347678061
3244,2,-2670343.879775649,-4469700.026392474,3671583.173909926
3245,0,-2670326.4814642705,-4469687.904565651,3671599.295337801
3245,1,-2670326.936515128,-4469688.29051328,3671598.413457257
3245,2,-2670325.781568169,-4469688.922185742,3671598.6741129183
3246,0,-2670324.9000927866,-4469689.119619731,3671598.916779262
3246,1,-2670325.667682504,-4469688.101736003,3671599.662165906
3246,2,-2670325.781568169,-4469688.922185742,3671598.6741129183
3247,0,-2670325.509375388,-4469689.384449472,3671598.3290557535
3247,1,-2670324.9000927866,-4469689.119619731,3671598.916779262
3247,2,-2670325.781568169,-4469688.922185742,3671598.6741129183
3248,0,-2670325.667682504,-4469688.101736003,3671599.662165906
3248,1,-2670326.4814642705,-4469687.904565651,3671599.295337801
3248,2,-2670325.781568169,-4469688.922185742,3671598.6741129183
3249,0,-2670360.3837147076,-4469688.329094283,3671573.90615404
3249,1,-2670361.302615301,-4469686.829643255,3671575.1591074066
3249,2,-2670361.854816342,-4469687.124386547,3671574.2482104446
3250,0,-2670361.302615301,-4469686.829643255,3671575.1591074066
3250,1,-2670361.980860047,-4469686.405974119,3671575.181375813
3250,2,-2670361.854816342,-4469687.124386547,3671574.2482104446
3251,0,-2670361.980860047,-4469686.405974119,3671575.181375813
3251,1,-2670362.4473301065,-4469686.279571497,3671574.9799088994
3251,2,-2670361.854816342,-4469687.124386547,3671574.2482104446
3252,0,-2670323.062912892,-4469689.614371455,3671599.715016021
3252,1,-2670323.369928594,-4469690.102121202,3671598.7997146063
3252,2,-2670323.397314596,-4469691.333172873,3671599.4334010584
3253,0,-2670322.410707053,-4469690.497404835,3671599.032054758
3253,1,-2670323.062912892,-4469689.614371455,3671599.715016021
3253,2,-2670323.397314596,-4469691.333172873,3671599.4334010584
3254,0,-2670323.2703930694,-4469690.897071678,3671598.290381683
3254,1,-2670322.5029942566,-4469691.042672877,3671598.288723246
3254,2,-2670323.397314596,-4469691.333172873,3671599.4334010584
3255,0,-2670322.5029942566,-4469691.042672877,3671598.288723246
3255,1,-2670322.410707053,-4469690.497404835,3671599.032054758
3255,2,-2670323.397314596,-4469691.333172873,3671599.4334010584
3256,0,-2670323.369928594,-4469690.102121202,3671598.7997146063
3256,1,-2670323.2703930694,-4469690.897071678,3671598.290381683
3256,2,-2670323.397314596,-4469691.333172873,3671599.4334010584
3257,0,-2670352.1904471247,-4469699.095650948,3671576.5497922227
3257,1,-2670351.5109274182,-4469698.420934747,3671576.3019014015
3257,2,-2670352.594816587,-4469699.188102259,3671577.3378264573
3258,0,-2670351.5109274182,-4469698.420934747,3671576.3019014015
3258,1,-2670352.102282565,-4469699.206009509,3671577.844804401
3258,2,-2670352.594816587,-4469699.188102259,3671577.3378264573
3259,0,-2670350.1022101585,-4469694.412458069,3671574.1167487907
3259,1,-2670351.380600702,-4469694.017097361,3671573.7748078187
3259,2,-2670352.594816587,-4469699.188102259,3671577.3378264573
3260,0,-2670352.102282565,-4469699.206009509,3671577.844804401
3260,1,-2670350.1022101585,-4469694.412458069,3671574.1167487907
3260,2,-2670352.594816587,-4469699.188102259,3671577.3378264573
3261,0,-2670317.0952240042,-4469706.603261434,3671585.486613303
3261,1,-2670316.947496257,-4469706.58772743,3671585.9230943164
3261,2,-2670317.693738406,-4469706.3715857435,3671585.420703772
3262,0,-2670316.947496257,-4469706.58772743,3671585.9230943164
3262,1,-2670316.8636813564,-4469705.438438866,3671585.9050499313
3262,2,-2670317.693738406,-4469706.3715857435,3671585.420703772
3263,0,-2670346.661699755,-4469709.883817253,3671560.0355992187
3263,1,-2670346.7321388307,-4469710.525579373,3671559.2431802712
3263,2,-2670346.3947551,-4469709.988265608,3671560.1539978604
3264,0,-2670341.7687617666,-4469700.572123127,3671583.9701631567
3264,1,-2670341.3615486515,-4469701.250787145,3671583.5300760707
3264,2,-2670340.7198954546,-4469700.867751158,3671584.4396174354
3265,0,-2670341.227025136,-4469700.158875327,3671584.8267696216
3265,1,-2670341.7687617666,-4469700.572123127,3671583.9701631567
3265,2,-2670340.7198954546,-4469700.867751158,3671584.4396174354
3266,0,-2670341.3615486515,-4469701.250787145,3671583.5300760707
3266,1,-2670340.3247253564,-4469701.673384224,3671583.7854615985
3266,2,-2670340.7198954546,-4469700.867751158,3671584.4396174354
3267,0,-2670321.7784641786,-4469695.2843303215,3671595.9114350462
3267,1,-2670322.592074247,-4469694.396567339,3671595.464249861
3267,2,-2670321.818054741,-4469695.303270402,3671594.5642716708
3268,0,-2670322.592074247,-4469694.396567339,3671595.464249861
3268,1,-2670322.306115655,-4469694.407440266,3671594.292960391
3268,2,-2670321.818054741,-4469695.303270402,3671594.5642716708
3269,0,-2670350.028806449,-4469702.834216256,3671575.352806158
3269,1,-2670347.3910743874,-4469699.013331658,3671570.632854382
3269,2,-2670349.027877735,-4469703.109665948,3671575.7429259494
3270,0,-2670347.3910743874,-4469699.013331658,3671570.632854382
3270,1,-2670349.071262791,-4469703.838785646,3671574.8816949874
3270,2,-2670349.027877735,-4469703.109665948,3671575.7429259494
3271,0,-2670349.071262791,-4469703.838785646,3671574.8816949874
3271,1,-2670348.569122843,-4469704.012661962,3671575.3797581964
3271,2,-2670349.027877735,-4469703.109665948,3671575.7429259494
3272,0,-2670325.010839007,-4469711.427604859,3671572.6203779154
3272,1,-2670324.799289365,-4469711.139110438,3671573.139377478
3272,2,-2670325.4154809336,-4469710.787848166,3671573.2053082786
3273,0,-2670325.887964517,-4469711.258493814,3671572.2947769975
3273,1,-2670325.010839007,-4469711.427604859,3671572.6203779154
3273,2,-2670325.4154809336,-4469710.787848166,3671573.2053082786
3274,0,-2670324.8872122485,-4469710.280190302,3671574.0108739305
3274,1,-2670325.699147862,-4469709.99514682,3671573.958947785
3274,2,-2670325.4154809336,-4469710.787848166,3671573.2053082786
3275,0,-2670339.928255311,-4469706.065973402,3671567.2373071727
3275,1,-2670339.7444324,-4469705.548833159,3671568.1337002674
3275,2,-2670340.9720276413,-4469705.543973794,3671567.097105939
3276,0,-2670339.7444324,-4469705.548833159,3671568.1337002674
3276,1,-2670340.9435616513,-4469704.952975814,3671567.9360107523
3276,2,-2670340.9720276413,-4469705.543973794,3671567.097105939
3277,0,-2670342.213194984,-4469705.164698691,3671566.762612016
3277,1,-2670341.344124499,-4469705.951232152,3671566.318483325
3277,2,-2670340.9720276413,-4469705.543973794,3671567.097105939
3278,0,-2670340.494454271,-4469706.614247453,3671566.3724911725
3278,1,-2670339.928255311,-4469706.065973402,3671567.2373071727
3278,2,-2670340.9720276413,-4469705.543973794,3671567.097105939
3279,0,-2670341.344124499,-4469705.951232152,3671566.318483325
3279,1,-2670340.494454271,-4469706.614247453,3671566.3724911725
3279,2,-2670340.9720276413,-4469705.543973794,3671567.097105939
3280,0,-2670329.6588132796,-4469707.661716825,3671574.247944344
3280,1,-2670328.691771102,-4469708.453719971,3671574.1616703547
3280,2,-2670329.3773374753,-4469708.067660426,3671574.9451243593
3281,0,-2670328.691771102,-4469708.453719971,3671574.1616703547
3281,1,-2670328.257841268,-4469708.098054592,3671574.922576601
3281,2,-2670329.3773374753,-4469708.067660426,3671574.9451243593
3282,0,-2670328.257841268,-4469708.098054592,3671574.922576601
3282,1,-2670328.9711639485,-4469707.034290029,3671575.2271255488
3282,2,-2670329.3773374753,-4469708.067660426,3671574.9451243593
3283,0,-2670328.9711639485,-4469707.034290029,3671575.2271255488
3283,1,-2670329.3112309957,-4469707.085305043,3671575.0579262148
3283,2,-2670329.3773374753,-4469708.067660426,3671574.9451243593
3284,0,-2670329.3112309957,-4469707.085305043,3671575.0579262148
3284,1,-2670329.6588132796,-4469707.661716825,3671574.247944344
3284,2,-2670329.3773374753,-4469708.067660426,3671574.9451243593
3285,0,-2670333.3227863004,-4469686.703501744,3671595.510971421
3285,1,-2670332.305599055,-4469687.044547418,3671595.798959149
3285,2,-2670332.839350409,-4469686.273845107,3671596.466218413
3286,0,-2670332.305599055,-4469687.044547418,3671595.798959149
3286,1,-2670331.9748547906,-4469686.4462951245,3671596.8477582303
3286,2,-2670332.839350409,-4469686.273845107,3671596.466218413
3287,0,-2670341.1897719135,-4469698.758534039,3671586.443432226
3287,1,-2670340.251839038,-4469696.449532591,3671585.318075484
3287,2,-2670338.9456942687,-4469694.475677494,3671582.446866122
3288,0,-2670340.251839038,-4469696.449532591,3671585.318075484
3288,1,-2670341.9778239154,-4469698.461086589,3671586.0436988305
3288,2,-2670338.9456942687,-4469694.475677494,3671582.446866122
3289,0,-2670349.6519364975,-4469703.594625446,3671574.7401149357
3289,1,-2670349.0463298233,-4469701.298812076,3671572.132130427
3289,2,-2670347.5612035263,-4469699.326997488,3671570.0269654654
3290,0,-2670347.501779707,-4469699.693704761,3671569.6091743293
3290,1,-2670349.6519364975,-4469703.594625446,3671574.7401149357
3290,2,-2670347.5612035263,-4469699.326997488,3671570.0269654654
3291,0,-2670349.0463298233,-4469701.298812076,3671572.132130427
3291,1,-2670347.501779707,-4469699.693704761,3671569.6091743293
3291,2,-2670347.5612035263,-4469699.326997488,3671570.0269654654
3292,0,-2670324.699605551,-4469717.643054411,3671565.2253533183
3292,1,-2670325.135378377,-4469716.805389263,3671565.8025388685
3292,2,-2670326.51172609,-4469716.9067346975,3671564.702792317
3293,0,-2670326.2279334,-4469717.686494859,3671564.1376453256
3293,1,-2670325.123737418,-4469718.054794422,3671564.334611515
3293,2,-2670326.51172609,-4469716.9067346975,3671564.702792317
3294,0,-2670325.123737418,-4469718.054794422,3671564.334611515
3294,1,-2670324.699605551,-4469717.643054411,3671565.2253533183
3294,2,-2670326.51172609,-4469716.9067346975,3671564.702792317
3295,0,-2670327.2023657425,-4469717.406948442,3671563.771630394
3295,1,-2670326.2279334,-4469717.686494859,3671564.1376453256
3295,2,-2670326.51172609,-4469716.9067346975,3671564.702792317
3296,0,-2670326.8069563876,-4469716.482186881,3671565.054703215
3296,1,-2670327.7770282533,-4469716.5657450035,3671564.3391188355
3296,2,-2670326.51172609,-4469716.9067346975,3671564.702792317
3297,0,-2670327.7770282533,-4469716.5657450035,3671564.3391188355
3297,1,-2670327.2023657425,-4469717.406948442,3671563.771630394
3297,2,-2670326.51172609,-4469716.9067346975,3671564.702792317
3298,0,-2670325.135378377,-4469716.805389263,3671565.8025388685
3298,1,-2670326.2180645955,-4469716.462942667,3671565.7107793377
3298,2,-2670326.51172609,-4469716.9067346975,3671564.702792317
3299,0,-2670326.2180645955,-4469716.462942667,3671565.7107793377
3299,1,-2670326.8069563876,-4469716.482186881,3671565.054703215
3299,2,-2670326.51172609,-4469716.9067346975,3671564.702792317
3300,0,-2670321.74461788,-4469702.603099208,3671584.6323865107
3300,1,-2670325.0912633757,-4469705.588110947,3671589.263556285
3300,2,-2670322.184566145,-4469701.939823247,3671585.082041547
3301,0,-2670326.4280088237,-4469705.8443403505,3671588.4370195605
3301,1,-2670322.971277627,-4469702.332182391,3671584.246449236
3301,2,-2670322.184566145,-4469701.939823247,3671585.082041547
3302,0,-2670322.2293565664,-4469702.631042674,3671584.1619771533
3302,1,-2670321.74461788,-4469702.603099208,3671584.6323865107
3302,2,-2670322.184566145,-4469701.939823247,3671585.082041547
3303,0,-2670322.971277627,-4469702.332182391,3671584.246449236
3303,1,-2670322.2293565664,-4469702.631042674,3671584.1619771533
3303,2,-2670322.184566145,-4469701.939823247,3671585.082041547
3304,0,-2670341.5117153595,-4469707.473966169,3671564.874239416
3304,1,-2670341.1121397065,-4469706.923675394,3671565.5692755687
3304,2,-2670341.934091648,-4469707.126695379,3671564.781696556
3305,0,-2670342.4166479767,-4469707.137409833,3671564.471897838
3305,1,-2670341.5117153595,-4469707.473966169,3671564.874239416
3305,2,-2670341.934091648,-4469707.126695379,3671564.781696556
3306,0,-2670316.893717977,-4469713.199199415,3671576.1529089697
3306,1,-2670317.558351377,-4469712.235703879,3671576.6823462783
3306,2,-2670318.00565431,-4469712.849402532,3671575.565192704
3307,0,-2670317.558351377,-4469712.235703879,3671576.6823462783
3307,1,-2670318.441720656,-4469711.910489453,3671576.523733688
3307,2,-2670318.00565431,-4469712.849402532,3671575.565192704
3308,0,-2670318.441720656,-4469711.910489453,3671576.523733688
3308,1,-2670318.930127715,-4469712.386183457,3671575.56104285
3308,2,-2670318.00565431,-4469712.849402532,3671575.565192704
3309,0,-2670318.930127715,-4469712.386183457,3671575.56104285
3309,1,-2670318.711723023,-4469712.728292898,3671575.287865763
3309,2,-2670318.00565431,-4469712.849402532,3671575.565192704
3310,0,-2670317.3843347076,-4469713.659945123,3671575.2066982267
3310,1,-2670316.893717977,-4469713.199199415,3671576.1529089697
3310,2,-2670318.00565431,-4469712.849402532,3671575.565192704
3311,0,-2670324.8486948563,-4469703.434133276,3671592.5963855092
3311,1,-2670324.807966922,-4469704.018181642,3671592.057741459
3311,2,-2670321.68551533,-4469699.453097964,3671588.6570638088
3312,0,-2670324.8486948563,-4469703.434133276,3671592.5963855092
3312,1,-2670324.5068030916,-4469702.773750055,3671591.776253503
3312,2,-2670321.68551533,-4469699.453097964,3671588.6570638088
3313,0,-2670324.807966922,-4469704.018181642,3671592.057741459
3313,1,-2670322.1155487895,-4469699.956434163,3671588.49779661
3313,2,-2670321.68551533,-4469699.453097964,3671588.6570638088
3314,0,-2670325.513641314,-4469703.634508048,3671591.9427323053
3314,1,-2670322.1155487895,-4469699.956434163,3671588.49779661
3314,2,-2670321.68551533,-4469699.453097964,3671588.6570638088
3315,0,-2670324.5068030916,-4469702.773750055,3671591.776253503
3315,1,-2670325.513641314,-4469703.634508048,3671591.9427323053
3315,2,-2670321.68551533,-4469699.453097964,3671588.6570638088
3316,0,-2670331.7942782366,-4469705.008957324,3671585.6735549346
3316,1,-2670331.6727272994,-4469704.56599428,3671586.3315958655
3316,2,-2670332.3105126796,-4469704.171216576,3671586.330891924
3317,0,-2670332.627486819,-4469704.734956644,3671585.489250189
3317,1,-2670331.7942782366,-4469705.008957324,3671585.6735549346
3317,2,-2670332.3105126796,-4469704.171216576,3671586.330891924
3318,0,-2670332.831732168,-4469703.928380483,3671586.265222584
3318,1,-2670332.627486819,-4469704.734956644,3671585.489250189
3318,2,-2670332.3105126796,-4469704.171216576,3671586.330891924
3319,0,-2670330.356967527,-4469686.683094437,3671597.5403557364
3319,1,-2670329.8646830595,-4469687.212968685,3671597.3589406265
3319,2,-2670329.422192454,-4469686.831933154,3671598.346734023
3320,0,-2670330.4849584745,-4469686.337500215,3671598.1076490646
3320,1,-2670330.356967527,-4469686.683094437,3671597.5403557364
3320,2,-2670329.422192454,-4469686.831933154,3671598.346734023
3321,0,-2670329.8646830595,-4469687.212968685,3671597.3589406265
3321,1,-2670329.419326208,-4469687.537040341,3671597.306112228
3321,2,-2670329.422192454,-4469686.831933154,3671598.346734023
3322,0,-2670329.419326208,-4469687.537040341,3671597.306112228
3322,1,-2670328.9150773077,-4469687.603587886,3671597.555424926
3322,2,-2670329.422192454,-4469686.831933154,3671598.346734023
3323,0,-2670328.372590937,-4469687.103033655,3671598.6908971886
3323,1,-2670328.598670125,-4469686.53474065,3671599.249316339
3323,2,-2670329.422192454,-4469686.831933154,3671598.346734023
3324,0,-2670328.9150773077,-4469687.603587886,3671597.555424926
3324,1,-2670328.372590937,-4469687.103033655,3671598.6908971886
3324,2,-2670329.422192454,-4469686.831933154,3671598.346734023
3325,0,-2670334.1074585184,-4469692.153638407,3671588.4397034654
3325,1,-2670333.747575469,-4469691.6706318185,3671589.214717355
3325,2,-2670334.692594045,-4469691.345231887,3671588.9081275156
3326,0,-2670333.747575469,-4469691.6706318185,3671589.214717355
3326,1,-2670334.419992872,-4469690.996066763,3671589.4409506936
3326,2,-2670334.692594045,-4469691.345231887,3671588.9081275156
3327,0,-2670335.1615249184,-4469691.715851095,3671588.0347504998
3327,1,-2670334.1074585184,-4469692.153638407,3671588.4397034654
3327,2,-2670334.692594045,-4469691.345231887,3671588.9081275156
3328,0,-2670334.419992872,-4469690.996066763,3671589.4409506936
3328,1,-2670335.221433281,-4469690.375613025,3671589.577626144
3328,2,-2670334.692594045,-4469691.345231887,3671588.9081275156
3329,0,-2670314.0740393456,-4469707.091687811,3671585.454985979
3329,1,-2670314.6779993004,-4469707.397210781,3671584.6318673925
3329,2,-2670314.0316507765,-4469707.447925007,3671585.037548002
3330,0,-2670357.4710916216,-4469689.300439257,3671575.026067722
3330,1,-2670357.0744125545,-4469689.4614668265,3671575.152511016
3330,2,-2670356.8490848043,-4469688.987158324,3671575.923441654
3331,0,-2670355.9619551087,-4469689.217070047,3671576.269131715
3331,1,-2670356.4052788727,-4469688.537839609,3671576.6492583477
3331,2,-2670356.8490848043,-4469688.987158324,3671575.923441654
3332,0,-2670310.752193576,-4469704.23871555,3671591.460635467
3332,1,-2670310.752169995,-4469704.431854945,3671592.0908641424
3332,2,-2670310.562046464,-4469703.72794694,3671592.2847837056
3333,0,-2670311.8421147196,-4469703.544315162,3671591.910188821
3333,1,-2670310.752193576,-4469704.23871555,3671591.460635467
3333,2,-2670310.562046464,-4469703.72794694,3671592.2847837056
3334,0,-2670311.600802468,-4469702.8106134785,3671592.557181287
